"Bldg No","Building Name","FISCYR","ACCTYR","ACCTMO","KW QTY","KW EST","KWH QTY","KWH EST","STEAM DKT","STEAM LBS","STEAM EST","TIER2 DKT","TIER2 EST","FIRM GAS DKT","FIRM GAS EST","TOTAL GAS  DKT","WATER MCF","WATER EST"
108,"TAYLOR HALL",2012,2012,2,7.28,NA,1774,NA,84,72000,NA,0,NA,0,NA,84,1.19,NA
108,"TAYLOR HALL",2012,2012,3,8.48,NA,1725,NA,NA,66000,NA,0,NA,0,NA,95.4,1.82,NA
108,"TAYLOR HALL",2012,2012,4,8.58,NA,1808,NA,NA,57000,NA,0,NA,0,NA,72.2,1.75,NA
108,"TAYLOR HALL",2012,2012,5,8.78,NA,1728,NA,NA,51000,NA,0,NA,0,NA,59.8,1.54,NA
108,"TAYLOR HALL",2013,2012,6,13.36,NA,2121,NA,NA,26000,NA,0,NA,0,NA,28.8,1.15,NA
108,"TAYLOR HALL",2013,2012,7,13.36,NA,2182,NA,NA,24000,NA,0,NA,0,NA,19.5,0.53,NA
108,"TAYLOR HALL",2013,2012,8,12.78,NA,2127,NA,NA,27000,NA,0,NA,0,NA,23.3,1.06,NA
108,"TAYLOR HALL",2013,2012,9,9.3,NA,1407,NA,NA,23000,NA,0,NA,0,NA,29.5,1.54,NA
108,"TAYLOR HALL",2013,2012,10,7.34,NA,1604,NA,NA,55001,NA,0,NA,0,NA,65.9,1.43,NA
108,"TAYLOR HALL",2013,2012,11,8.18,NA,1436,NA,NA,70000,NA,0,NA,0,NA,88.2,1.8,NA
108,"TAYLOR HALL",2013,2012,12,8.18,NA,1303,NA,NA,90000,NA,0,NA,0,NA,115.6,2.08,NA
108,"TAYLOR HALL",2013,2013,1,7.6,NA,1474,NA,NA,91000,"E",0,NA,0,NA,114.3,1.46,NA
108,"TAYLOR HALL",2013,2013,2,8.69,NA,1286,NA,118,89000,NA,0,NA,0,NA,118,2.44,NA
108,"TAYLOR HALL",2013,2013,3,8.69,NA,1292,NA,103,79000,NA,0,NA,0,NA,103,1.27,NA
108,"TAYLOR HALL",2013,2013,4,8.29,NA,1498,NA,NA,71000,NA,0,NA,0,NA,93.6,0.7,NA
108,"TAYLOR HALL",2013,2013,5,8.01,NA,1471,NA,NA,40000,NA,0,NA,0,NA,48.6,0.93,NA
108,"TAYLOR HALL",2014,2013,6,9.21,NA,1399,NA,NA,25001,NA,0,NA,0,NA,24.4,0.84,NA
108,"TAYLOR HALL",2014,2013,7,14.76,NA,2179,NA,NA,19000,NA,0,NA,0,NA,18.7,0.75,NA
108,"TAYLOR HALL",2014,2013,8,10.9,NA,1977,NA,NA,18000,NA,0,NA,0,NA,18.9,0.62,NA
108,"TAYLOR HALL",2014,2013,9,10.9,NA,1632,NA,NA,35001,NA,0,NA,0,NA,42.3,0.6,NA
108,"TAYLOR HALL",2014,2013,10,7.46,NA,1433,NA,NA,63000,NA,0,NA,0,NA,85.8,0.72,NA
108,"TAYLOR HALL",2014,2013,11,7,NA,1225,NA,NA,68000,NA,0,NA,0,NA,98.3,0.61,NA
108,"TAYLOR HALL",2014,2013,12,7.71,NA,1323,NA,NA,113000,NA,0,NA,0,NA,135.7,0.57,NA
108,"TAYLOR HALL",2014,2014,1,8.02,NA,1231,NA,NA,90000,NA,0,NA,0,NA,125.7,0.46,NA
108,"TAYLOR HALL",2014,2014,2,8.26,NA,1315,NA,NA,96000,NA,0,NA,0,NA,117.7,0.57,NA
108,"TAYLOR HALL",2014,2014,3,7.95,NA,1305,NA,NA,82000,NA,0,NA,0,NA,89.5,0.54,NA
108,"TAYLOR HALL",2014,2014,4,8.19,NA,1410,NA,61,61000,NA,0,NA,0,NA,61,0.58,NA
108,"TAYLOR HALL",2014,2014,5,7.63,NA,1410,NA,NA,42000,NA,0,NA,0,NA,42.4,0.49,NA
108,"TAYLOR HALL",2015,2014,6,7.57,NA,1381,NA,19,19000,NA,0,NA,0,NA,19,0.48,NA
108,"TAYLOR HALL",2015,2014,7,10.43,NA,1869,NA,NA,16000,NA,0,NA,0,NA,15.5,0.47,NA
108,"TAYLOR HALL",2015,2014,8,13.39,NA,1462,NA,15,15001,NA,0,NA,0,NA,15,0.48,NA
108,"TAYLOR HALL",2015,2014,9,8.73,NA,1449,NA,NA,32000,NA,0,NA,0,NA,33.7,0.41,NA
108,"TAYLOR HALL",2015,2014,10,7.47,NA,1452,NA,NA,51000,NA,0,NA,0,NA,63.9,0.51,NA
108,"TAYLOR HALL",2015,2014,11,7.67,NA,1207,NA,NA,86000,NA,0,NA,0,NA,106.8,0.45,NA
108,"TAYLOR HALL",2015,2014,12,6.49,NA,1121,NA,NA,86000,NA,0,NA,0,NA,108.2,0.42,NA
108,"TAYLOR HALL",2015,2015,1,6.71,NA,1200,NA,NA,92000,NA,0,NA,0,NA,119.1,0.34,NA
108,"TAYLOR HALL",2015,2015,2,7.39,NA,1209,NA,NA,74000,NA,0,NA,0,NA,95.8,0.44,NA
108,"TAYLOR HALL",2015,2015,3,8.31,NA,1490,NA,NA,73000,NA,0,NA,0,NA,93.9,0.54,NA
108,"TAYLOR HALL",2015,2015,4,7.04,NA,1192,NA,NA,56000,NA,0,NA,0,NA,69.9,0.41,NA
108,"TAYLOR HALL",2015,2015,5,7.11,NA,1169,NA,NA,46000,NA,0,NA,0,NA,58.5,0.89,NA
108,"TAYLOR HALL",2016,2015,6,12.14,NA,1527,NA,NA,16000,NA,0,NA,0,NA,14.3,0.41,NA
108,"TAYLOR HALL",2016,2015,7,11.97,NA,1423,NA,NA,9000,NA,0,NA,0,NA,7.8,0.38,NA
108,"TAYLOR HALL",2016,2015,8,8,NA,1251,NA,NA,8000,NA,0,NA,0,NA,6.6,0.29,NA
108,"TAYLOR HALL",2016,2015,9,6.96,NA,1211,NA,NA,20000,NA,0,NA,0,NA,25.4,0.37,NA
108,"TAYLOR HALL",2016,2015,10,6.47,NA,1242,NA,59,47000,NA,0,NA,0,NA,59,0.35,NA
108,"TAYLOR HALL",2016,2015,11,6.56,NA,1172,NA,NA,83000,NA,0,NA,0,NA,108.6,0.39,NA
108,"TAYLOR HALL",2016,2015,12,6.64,NA,1140,NA,118,90000,NA,0,NA,0,NA,118,0.51,NA
108,"TAYLOR HALL",2016,2016,1,6.22,NA,1200,NA,NA,83000,NA,0,NA,0,NA,106.2,0.26,NA
108,"TAYLOR HALL",2016,2016,2,7.91,"E",1275,NA,NA,78000,NA,0,NA,0,NA,99.9,0.41,NA
108,"TAYLOR HALL",2016,2016,3,6.79,NA,1118,NA,NA,71000,NA,0,NA,0,NA,84.5,0.43,NA
108,"TAYLOR HALL",2016,2016,4,7.18,NA,1077,NA,NA,56000,NA,0,NA,0,NA,71.3,0.35,NA
108,"TAYLOR HALL",2016,2016,5,6.69,NA,1250,NA,NA,53000,NA,0,NA,0,NA,65.5,0.39,NA
108,"TAYLOR HALL",2017,2016,6,9.43,NA,1517,NA,NA,20000,NA,0,NA,0,NA,18.9,0.44,NA
108,"TAYLOR HALL",2017,2016,7,10.1,NA,1737,NA,NA,20000,NA,0,NA,0,NA,15.4,0.44,NA
108,"TAYLOR HALL",2017,2016,8,9.1,NA,1552,NA,NA,11000,NA,0,NA,0,NA,8.8,0.33,NA
143,"TENNIS SUPPORT FACILITY",2007,2007,1,2.73,NA,1408,NA,0,0,NA,0,NA,0,NA,0,0.61,NA
143,"TENNIS SUPPORT FACILITY",2007,2007,2,2.97,NA,1232,NA,0,0,NA,0,NA,0,NA,0,0.56,NA
143,"TENNIS SUPPORT FACILITY",2007,2007,3,3.1,NA,1108,NA,0,0,NA,0,NA,0,NA,0,0.63,NA
143,"TENNIS SUPPORT FACILITY",2007,2007,4,2.95,NA,1208,NA,0,0,NA,0,NA,0,NA,0,0.72,NA
143,"TENNIS SUPPORT FACILITY",2007,2007,5,3.31,NA,1199,NA,0,0,NA,0,NA,0,NA,0,0.59,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,6,2.37,NA,934,NA,0,0,NA,0,NA,0,NA,0,0.33,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,7,2.4,NA,913,NA,0,0,NA,0,NA,0,NA,0,0.82,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,8,3.4,NA,1269,NA,0,0,NA,0,NA,0,NA,0,0.77,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,9,3.4,NA,1288,NA,0,0,NA,0,NA,0,NA,0,0.57,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,10,3.4,NA,1332,NA,0,0,NA,0,NA,0,NA,0,0.53,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,11,2.81,NA,1145,NA,0,0,NA,0,NA,0,NA,0,0.46,NA
143,"TENNIS SUPPORT FACILITY",2008,2007,12,2.69,NA,1112,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
143,"TENNIS SUPPORT FACILITY",2008,2008,1,3.14,NA,1591,NA,0,0,NA,0,NA,0,NA,0,0.57,NA
143,"TENNIS SUPPORT FACILITY",2008,2008,2,3.59,NA,1484,NA,0,0,NA,0,NA,0,NA,0,0.66,NA
143,"TENNIS SUPPORT FACILITY",2008,2008,3,3.59,NA,1222,NA,0,0,NA,0,NA,0,NA,0,0.33,NA
143,"TENNIS SUPPORT FACILITY",2008,2008,4,3.46,NA,1266,NA,0,0,NA,0,NA,0,NA,0,0.47,NA
143,"TENNIS SUPPORT FACILITY",2008,2008,5,3.33,NA,1522,NA,0,0,NA,0,NA,0,NA,0,1.07,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,6,3.22,NA,1114,NA,0,0,NA,0,NA,0,NA,0,0.42,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,7,2.95,NA,1274,NA,0,0,NA,0,NA,0,NA,0,0.32,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,8,2.95,NA,958,NA,0,0,NA,0,NA,0,NA,0,0.5,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,9,3.46,NA,1332,NA,0,0,NA,0,NA,0,NA,0,0.66,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,10,3.46,NA,1642,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,11,4.18,NA,1343,NA,0,0,NA,0,NA,0,NA,0,0.59,NA
143,"TENNIS SUPPORT FACILITY",2009,2008,12,3.09,NA,1439,NA,0,0,NA,0,NA,0,NA,0,0.47,NA
143,"TENNIS SUPPORT FACILITY",2009,2009,1,2.78,NA,1188,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2009,2009,2,3.01,NA,1273,NA,0,0,NA,0,NA,0,NA,0,0.7,NA
143,"TENNIS SUPPORT FACILITY",2009,2009,3,2.88,NA,1141,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
143,"TENNIS SUPPORT FACILITY",2009,2009,4,2.98,NA,1498,NA,0,0,NA,0,NA,0,NA,0,0.71,NA
143,"TENNIS SUPPORT FACILITY",2009,2009,5,3.18,NA,1139,NA,0,0,NA,0,NA,0,NA,0,0.64,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,6,3.44,NA,1040,NA,0,0,NA,0,NA,0,NA,0,0.64,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,7,2.87,NA,1295,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,8,3.1,NA,1102,NA,0,0,NA,0,NA,0,NA,0,0.68,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,9,3.1,NA,1325,NA,0,0,NA,0,NA,0,NA,0,0.68,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,10,3.01,NA,1370,NA,0,0,NA,0,NA,0,NA,0,0.52,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,11,3.35,NA,1469,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2010,2009,12,4.27,NA,1488,NA,0,0,NA,0,NA,0,NA,0,0.53,NA
143,"TENNIS SUPPORT FACILITY",2010,2010,1,4.39,NA,1648,NA,0,0,NA,0,NA,0,NA,0,0.31,NA
143,"TENNIS SUPPORT FACILITY",2010,2010,2,4.13,NA,1257,NA,0,0,NA,0,NA,0,NA,0,0.47,NA
143,"TENNIS SUPPORT FACILITY",2010,2010,3,3.98,NA,1516,NA,0,0,NA,0,NA,0,NA,0,0.46,NA
143,"TENNIS SUPPORT FACILITY",2010,2010,4,3.98,NA,1336,NA,0,0,NA,0,NA,0,NA,0,0.43,NA
143,"TENNIS SUPPORT FACILITY",2010,2010,5,4.52,NA,1291,NA,0,0,NA,0,NA,0,NA,0,1.07,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,6,4.13,NA,1745,NA,0,0,NA,0,NA,0,NA,0,0.62,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,7,3.28,NA,1303,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,8,3.01,NA,1224,NA,0,0,NA,0,NA,0,NA,0,0.62,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,9,3.75,NA,1336,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,10,3.95,NA,1242,NA,0,0,NA,0,NA,0,NA,0,0.48,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,11,4.27,NA,1533,NA,0,0,NA,0,NA,0,NA,0,0.42,NA
143,"TENNIS SUPPORT FACILITY",2011,2010,12,4.11,NA,1507,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2011,2011,1,4.04,NA,1278,NA,0,0,NA,0,NA,0,NA,0,0.26,NA
143,"TENNIS SUPPORT FACILITY",2011,2011,2,4.15,NA,1301,NA,0,0,NA,0,NA,0,NA,0,0.54,NA
143,"TENNIS SUPPORT FACILITY",2011,2011,3,3.69,NA,1339,NA,0,0,NA,0,NA,0,NA,0,0.48,NA
143,"TENNIS SUPPORT FACILITY",2011,2011,4,3.53,NA,1156,NA,0,0,NA,0,NA,0,NA,0,0.43,NA
143,"TENNIS SUPPORT FACILITY",2011,2011,5,3.46,NA,1160,NA,0,0,NA,0,NA,0,NA,0,0.66,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,6,2.96,NA,1050,NA,0,0,NA,0,NA,0,NA,0,0.46,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,7,2.69,NA,947,NA,0,0,NA,0,NA,0,NA,0,0.46,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,8,2.42,NA,1023,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,9,2.8,NA,1153,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,10,3.51,NA,1257,NA,0,0,NA,0,NA,0,NA,0,0.51,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,11,3.88,NA,1385,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
143,"TENNIS SUPPORT FACILITY",2012,2011,12,3.8,NA,1311,NA,0,0,NA,0,NA,0,NA,0,0.46,NA
143,"TENNIS SUPPORT FACILITY",2012,2012,1,3.68,NA,1458,NA,0,0,NA,0,NA,0,NA,0,0.29,NA
143,"TENNIS SUPPORT FACILITY",2012,2012,2,3.83,NA,1350,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2012,2012,3,3.6,NA,1268,NA,0,0,NA,0,NA,0,NA,0,0.5,NA
143,"TENNIS SUPPORT FACILITY",2012,2012,4,3.58,NA,1234,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
143,"TENNIS SUPPORT FACILITY",2012,2012,5,3.34,NA,1115,NA,0,0,NA,0,NA,0,NA,0,0.44,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,6,3.34,NA,956,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,7,2.88,NA,992,NA,0,0,NA,0,NA,0,NA,0,0.26,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,8,2.56,NA,882,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,9,3.01,NA,966,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,10,2.19,NA,1158,NA,0,0,NA,0,NA,0,NA,0,0.57,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,11,3.4,NA,1136,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
143,"TENNIS SUPPORT FACILITY",2013,2012,12,3.46,NA,1132,NA,0,0,NA,0,NA,0,NA,0,0.3,NA
143,"TENNIS SUPPORT FACILITY",2013,2013,1,3.46,NA,1163,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
143,"TENNIS SUPPORT FACILITY",2013,2013,2,3.37,NA,1074,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2013,2013,3,3.37,NA,1076,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
143,"TENNIS SUPPORT FACILITY",2013,2013,4,3.23,NA,1128,NA,0,0,NA,0,NA,0,NA,0,0.74,NA
143,"TENNIS SUPPORT FACILITY",2013,2013,5,3.23,NA,975,NA,0,0,NA,0,NA,0,NA,0,0.71,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,6,3.23,NA,791,NA,0,0,NA,0,NA,0,NA,0,0.63,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,7,3.15,NA,1057,NA,0,0,NA,0,NA,0,NA,0,0.34,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,8,3.15,NA,899,NA,0,0,NA,0,NA,0,NA,0,1.11,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,9,3,NA,985,NA,0,0,NA,0,NA,0,NA,0,0.83,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,10,3.07,NA,1102,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,11,2.93,NA,975,NA,0,0,NA,0,NA,0,NA,0,0.77,NA
143,"TENNIS SUPPORT FACILITY",2014,2013,12,3.19,NA,1162,NA,0,0,NA,0,NA,0,NA,0,0.72,NA
143,"TENNIS SUPPORT FACILITY",2014,2014,1,2.96,NA,1143,NA,0,0,NA,0,NA,0,NA,0,0.4,NA
143,"TENNIS SUPPORT FACILITY",2014,2014,2,2.97,NA,1078,NA,0,0,NA,0,NA,0,NA,0,0.48,NA
143,"TENNIS SUPPORT FACILITY",2014,2014,3,2.77,NA,1151,NA,0,0,NA,0,NA,0,NA,0,0.94,NA
143,"TENNIS SUPPORT FACILITY",2014,2014,4,3.21,NA,1122,NA,0,0,NA,0,NA,0,NA,0,0.51,NA
143,"TENNIS SUPPORT FACILITY",2014,2014,5,3.63,NA,1107,NA,0,0,NA,0,NA,0,NA,0,1.11,NA
143,"TENNIS SUPPORT FACILITY",2015,2014,6,2.94,NA,1043,NA,0,0,NA,0,NA,0,NA,0,2.67,"E"
143,"TENNIS SUPPORT FACILITY",2015,2014,7,3.15,NA,938,NA,0,0,NA,0,NA,0,NA,0,1.11,NA
143,"TENNIS SUPPORT FACILITY",2015,2014,8,3.19,NA,957,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2015,2014,9,3.21,NA,1216,NA,0,0,NA,0,NA,0,NA,0,0.81,NA
143,"TENNIS SUPPORT FACILITY",2015,2014,10,3.25,NA,1227,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2015,2014,11,3.06,NA,1235,NA,0,0,NA,0,NA,0,NA,0,1.21,NA
143,"TENNIS SUPPORT FACILITY",2015,2014,12,3.01,NA,1183,NA,0,0,NA,0,NA,0,NA,0,0.63,NA
143,"TENNIS SUPPORT FACILITY",2015,2015,1,3.19,NA,1210,NA,0,0,NA,0,NA,0,NA,0,0.41,NA
143,"TENNIS SUPPORT FACILITY",2015,2015,2,3.11,NA,1173,NA,0,0,NA,0,NA,0,NA,0,0.74,NA
143,"TENNIS SUPPORT FACILITY",2015,2015,3,2.87,NA,1293,NA,0,0,NA,0,NA,0,NA,0,1.11,NA
143,"TENNIS SUPPORT FACILITY",2015,2015,4,2.91,NA,1141,NA,0,0,NA,0,NA,0,NA,0,0.6,NA
143,"TENNIS SUPPORT FACILITY",2015,2015,5,3.17,NA,1115,NA,0,0,NA,0,NA,0,NA,0,0.51,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,6,3.18,NA,1045,NA,0,0,NA,0,NA,0,NA,0,0.87,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,7,3.18,NA,1343,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,8,3.35,NA,1307,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,9,3.37,NA,1381,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,10,3.23,NA,1153,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,11,3.21,NA,1233,NA,0,0,NA,0,NA,0,NA,0,0.97,NA
143,"TENNIS SUPPORT FACILITY",2016,2015,12,2.91,NA,1200,NA,0,0,NA,0,NA,0,NA,0,0.63,NA
143,"TENNIS SUPPORT FACILITY",2016,2016,1,2.91,NA,1171,NA,0,0,NA,0,NA,0,NA,0,0.53,NA
143,"TENNIS SUPPORT FACILITY",2016,2016,2,4.36,NA,1860,NA,0,0,NA,0,NA,0,NA,0,0.59,NA
143,"TENNIS SUPPORT FACILITY",2016,2016,3,4,NA,1959,NA,0,0,NA,0,NA,0,NA,0,0.76,NA
143,"TENNIS SUPPORT FACILITY",2016,2016,4,4.14,NA,1781,NA,0,0,NA,0,NA,0,NA,0,0.63,NA
143,"TENNIS SUPPORT FACILITY",2016,2016,5,4.78,NA,1945,NA,0,0,NA,0,NA,0,NA,0,0.67,NA
143,"TENNIS SUPPORT FACILITY",2017,2016,6,4.5,NA,1794,NA,0,0,NA,0,NA,0,NA,0,0.84,NA
143,"TENNIS SUPPORT FACILITY",2017,2016,7,3.73,NA,1547,NA,0,0,NA,0,NA,0,NA,0,0.29,NA
143,"TENNIS SUPPORT FACILITY",2017,2016,8,3.48,NA,1764,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
133,"TIETZ HALL",2007,2007,1,192,NA,77280,NA,NA,595000,NA,NA,NA,0,NA,739.2,25.78,NA
133,"TIETZ HALL",2007,2007,2,228,NA,61920,NA,NA,343000,NA,NA,NA,0,NA,442.9,23.56,NA
133,"TIETZ HALL",2007,2007,3,240,NA,66480,NA,NA,357000,"E",NA,NA,0,NA,472.7,19.75,NA
133,"TIETZ HALL",2007,2007,4,240,NA,69600,NA,NA,315000,"E",NA,NA,0,NA,401,20.08,NA
133,"TIETZ HALL",2007,2007,5,249.6,NA,93840,NA,NA,356000,NA,NA,NA,0,NA,477.4,21.59,NA
133,"TIETZ HALL",2008,2007,6,249.6,NA,81600,NA,NA,151000,"E",NA,NA,0,NA,238.9,18.41,NA
133,"TIETZ HALL",2008,2007,7,273.6,NA,99840,NA,25,19000,NA,NA,NA,0,NA,34.7,22.98,NA
133,"TIETZ HALL",2008,2007,8,278.4,NA,119760,NA,NA,43000,NA,NA,NA,0,NA,100.1,32.43,NA
133,"TIETZ HALL",2008,2007,9,278.4,NA,78960,NA,NA,105000,NA,NA,NA,0,NA,116.9,34.5,NA
133,"TIETZ HALL",2008,2007,10,278.4,NA,82080,NA,NA,193000,NA,NA,NA,0,NA,265.2,39.29,NA
133,"TIETZ HALL",2008,2007,11,194.4,NA,62640,NA,NA,287000,NA,NA,NA,0,NA,358.3,26.31,NA
133,"TIETZ HALL",2008,2007,12,216,NA,57120,NA,NA,397000,NA,NA,NA,0,NA,481.9,27,NA
133,"TIETZ HALL",2008,2008,1,208.8,NA,73200,NA,NA,449000,"E",NA,NA,0,NA,573.4,36.48,NA
133,"TIETZ HALL",2008,2008,2,216,NA,64560,NA,NA,410000,"E",NA,NA,0,NA,532.2,33.18,NA
133,"TIETZ HALL",2008,2008,3,230.4,NA,60480,NA,NA,315000,NA,NA,NA,0,NA,397,31.73,NA
133,"TIETZ HALL",2008,2008,4,235.2,NA,63840,NA,NA,323000,"E",1,NA,0,NA,410.3,24.57,NA
133,"TIETZ HALL",2008,2008,5,242.4,NA,87360,NA,NA,295000,"E",NA,NA,0,NA,344.6,22.2,NA
133,"TIETZ HALL",2009,2008,6,237.6,NA,80400,NA,202,152000,"E",NA,NA,0,NA,238.5,21.39,NA
133,"TIETZ HALL",2009,2008,7,259.2,NA,109200,NA,NA,68000,NA,NA,NA,0,NA,120.7,45.83,NA
133,"TIETZ HALL",2009,2008,8,259.2,NA,98640,NA,NA,75000,NA,NA,NA,0,NA,136.3,27.48,NA
133,"TIETZ HALL",2009,2008,9,235.2,NA,71520,NA,NA,149000,NA,1,NA,0,NA,187.3,25.97,NA
133,"TIETZ HALL",2009,2008,10,237.6,NA,87120,NA,NA,201000,NA,1,NA,0,NA,309.4,25.75,NA
133,"TIETZ HALL",2009,2008,11,218.4,NA,64080,NA,NA,401000,"E",NA,NA,0,NA,511.3,19.63,NA
133,"TIETZ HALL",2009,2008,12,211.2,NA,75360,NA,NA,489000,"E",NA,NA,0,NA,625.9,23.11,NA
133,"TIETZ HALL",2009,2009,1,208.8,NA,64560,NA,NA,449000,"E",NA,NA,0,NA,677.4,17.44,NA
133,"TIETZ HALL",2009,2009,2,256.8,NA,67440,NA,NA,409000,"E",NA,NA,0,NA,513.6,20.43,NA
133,"TIETZ HALL",2009,2009,3,240,NA,62880,NA,NA,349000,"E",NA,NA,0,NA,508.6,22.29,NA
133,"TIETZ HALL",2009,2009,4,232.8,NA,78480,NA,NA,500000,NA,NA,NA,0,NA,647.6,21.25,NA
133,"TIETZ HALL",2009,2009,5,266.4,NA,72960,NA,NA,292000,"E",NA,NA,0,NA,358.6,16.54,NA
133,"TIETZ HALL",2010,2009,6,247.2,NA,74160,NA,NA,139000,"E",NA,NA,0,NA,195.5,16.54,NA
133,"TIETZ HALL",2010,2009,7,261.6,NA,118320,NA,NA,58000,"E",45,NA,0,NA,102.9,16.45,NA
133,"TIETZ HALL",2010,2009,8,249.6,NA,103200,NA,NA,98000,"E",NA,NA,0,NA,128.6,26.9,NA
133,"TIETZ HALL",2010,2009,9,249.6,NA,95760,NA,NA,152000,"E",NA,NA,0,NA,201.5,39.25,NA
133,"TIETZ HALL",2010,2009,10,211.2,NA,70080,NA,NA,226000,"E",NA,NA,0,NA,283.5,20.46,NA
133,"TIETZ HALL",2010,2009,11,213.6,NA,68880,NA,NA,277489,NA,NA,NA,0,NA,359.1,22.89,NA
133,"TIETZ HALL",2010,2009,12,223.2,NA,69600,NA,NA,44165,NA,NA,NA,0,NA,55.8,21.44,NA
133,"TIETZ HALL",2010,2010,1,223.2,NA,67920,NA,NA,420150,"E",NA,NA,0,NA,549.7,33.85,NA
133,"TIETZ HALL",2010,2010,2,252,NA,55920,NA,NA,409484,"E",NA,NA,0,NA,540.3,24.03,NA
133,"TIETZ HALL",2010,2010,3,206.4,NA,72480,NA,NA,249990,NA,NA,NA,0,NA,330,18.21,NA
133,"TIETZ HALL",2010,2010,4,220.8,NA,70080,NA,NA,242490,NA,NA,NA,0,NA,323.7,20.74,NA
133,"TIETZ HALL",2010,2010,5,230.4,NA,66960,NA,NA,206658,NA,1,NA,0,NA,268.6,22.42,NA
